Actual Time,Run Time,Date Time,Temperature_MS8607,Temperature_DHT22,Humidity_MS8607,Humidity_DHT22,Pressure,Dust_PM10Standard,Dust_PM25Standard,Dust_PM100Standard,Dust_PM10Env, Dust_PM25Env,Dust_PM100Env,Dust_Particles03um,Dust_Particles05um,Dust_Particles10um,Dust_Particles25um,Dust_Particles50um,Dust_Particles100,VolatileOrganicCompounds_eCO2,VolatileOrganicCompounds_TVOC
1638830244.535406,4900.598719835281,2021-12-06 15:37:24.535419,23.09,21.4,11.566680908203125,16.2,674.82013992498,0,0,0,0,,0,159,44,0,0,0,0,400,21
1638830245.3068829,4901.370194911957,2021-12-06 15:37:25.306896,23.09,21.4,11.551422119140625,16.2,674.82013992498,0,0,0,0,,0,159,44,0,0,0,0,400,21
1638830246.0424979,4902.105810403824,2021-12-06 15:37:26.042511,23.1,21.4,11.520904541015625,16.1,674.76013857882,0,0,0,0,,0,183,55,0,0,0,0,400,25
1638830247.040012,4903.103323936462,2021-12-06 15:37:27.040023,23.1,21.4,11.498016357421875,16.1,674.82764009325,0,0,0,0,,0,183,55,0,0,0,0,400,26
1638830247.7617023,4903.8250143527985,2021-12-06 15:37:27.761715,23.11,21.4,11.475128173828125,16.1,674.84264042979,0,0,0,0,,0,183,55,0,0,0,0,400,18
1638830248.4963057,4904.5596170425415,2021-12-06 15:37:28.496319,23.11,21.4,11.452239990234375,16.1,674.76763874709,0,0,0,0,,0,201,58,0,0,0,0,400,25
1638830249.490058,4905.553371667862,2021-12-06 15:37:29.490070,23.11,21.4,11.421722412109375,16.1,674.82764009325,0,0,0,0,,0,201,58,0,0,0,0,400,22
1638830250.2120879,4906.275397062302,2021-12-06 15:37:30.212100,23.11,21.4,11.383575439453125,16.1,674.84264042979,0,0,0,0,,0,225,69,0,0,0,0,400,23
1638830250.9294624,4906.992776155472,2021-12-06 15:37:30.929475,23.12,21.4,11.330169677734375,16.1,674.7826390836301,0,0,0,0,,0,225,69,0,0,0,0,400,20
1638830251.908295,4907.971607208252,2021-12-06 15:37:31.908308,23.11,21.4,11.307281494140625,16.1,674.84264042979,0,0,0,0,,0,231,71,0,0,0,0,400,20
